Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,abbreviation,allelic_requirement,consider,database_cross_reference,definition,discarded/obsoleted synonym,has_alternative_id,has_broad_synonym,has_exact_synonym,has_narrow_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,has_synonym_type,http://data.bioontology.org/metadata/treeView,http://purl.obolibrary.org/obo/hp.obo#hposlim_core,http://purl.obolibrary.org/obo/hp.obo#secondary_consequence,http://purl.obolibrary.org/obo/IAO_0000231,http://purl.obolibrary.org/obo/IAO_0000700,http://purl.obolibrary.org/obo/RO_0002581,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/contributor,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/date,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,in_subset,inheres in,inheres in part of,layperson term,logical-definition-view-relation,part of,plural form,shorthand,subset_property,synonym_type_property,term replaced by,UK spelling
http://purl.obolibrary.org/obo/HP_0004421,Elevated systolic blood pressure,Elevated systolic BP,Abnormal increase in systolic blood pressure.|Normal systolic blood pressure is less than 120 mmHg in adults.,false,,,http://purl.obolibrary.org/obo/HP_0032263,,,,UMLS:C1840374,Abnormal increase in systolic blood pressure.,,HP:0004956,,Elevated systolic BP,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0032263,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2008-03-18T09:33:00Z,,HP:0004421,Normal systolic blood pressure is less than 120 mmHg in adults.,Elevated systolic blood pressure,,HP:0004421,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0007459,Generalized anhidrosis,Generalized anhydrosis|Generalized inability to sweat|Generalised anhydrosis|Generalised anhidrosis|Generalised inability to sweat,,false,,,http://purl.obolibrary.org/obo/HP_0025276,,,,UMLS:C4024869,,,,,Generalized anhydrosis|Generalized inability to sweat|Generalised anhydrosis|Generalised anhidrosis|Generalised inability to sweat,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0025276,,,,,,,,,,,,,,,,,,HP:0007459,,Generalized anhidrosis,,HP:0007459,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0011868,Sciatica,,Pain in the lower back and hip radiating in the distribution of the sciatic nerve.,false,,,http://purl.obolibrary.org/obo/HP_0003418,,,,SNOMEDCT_US:23056005|UMLS:C0036396|MSH:D012585,Pain in the lower back and hip radiating in the distribution of the sciatic nerve.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0003418,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2012-05-28T10:34:09Z,,HP:0011868,,Sciatica,,HP:0011868,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0032092,Left ventricular outflow tract obstruction,,"Left ventricular outflow tract (LVOT) obstruction can occur at the valvular, subvalvular, or supravalvular level. In general, there is an obstruction to forward flow which increases afterload, and if untreated, can result in hypertrophy, dilatation, and eventual failure of the left ventricle.|Common causes of left ventricular outflow tract (LVOT) obstruction include subaortic stenosis, bicupsid aortic valve, supravalvar aortic stenosis, coarctation of the aorta, and hypertrophic cardiomyopathy. Note that we reserve this term to describe the physiological abnormality, and denote the morphological abnormalities that lead to LVOT obstruction in the corresponding Morphology sections of the HPO.",false,,,http://purl.obolibrary.org/obo/HP_0005162,,,,,"Left ventricular outflow tract (LVOT) obstruction can occur at the valvular, subvalvular, or supravalvular level. In general, there is an obstruction to forward flow which increases afterload, and if untreated, can result in hypertrophy, dilatation, and eventual failure of the left ventricle.",,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0005162,,,,,,,2018-10-14T15:15:58Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0032092,"Common causes of left ventricular outflow tract (LVOT) obstruction include subaortic stenosis, bicupsid aortic valve, supravalvar aortic stenosis, coarctation of the aorta, and hypertrophic cardiomyopathy. Note that we reserve this term to describe the physiological abnormality, and denote the morphological abnormalities that lead to LVOT obstruction in the corresponding Morphology sections of the HPO.",Left ventricular outflow tract obstruction,,HP:0032092,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0025476,Testicular lipomatosis,,"Multiple foci of adipocytes within the testicular interstitium, usually presenting as multiple bilateral ill-defined hyperechoic intratesticular lesions of different sizes but generally with maximum diameter of 4 mm.|Testicular lipomatosis may be a sign of Cowden disease.",false,,,http://purl.obolibrary.org/obo/HP_0001012|http://purl.obolibrary.org/obo/HP_0000035,,,,,"Multiple foci of adipocytes within the testicular interstitium, usually presenting as multiple bilateral ill-defined hyperechoic intratesticular lesions of different sizes but generally with maximum diameter of 4 mm.",,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0001012|http://purl.obolibrary.org/obo/HP_0000035,,,,,,,2017-05-14T12:49:41Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0025476,Testicular lipomatosis may be a sign of Cowden disease.,Testicular lipomatosis,,HP:0025476,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031762,Distance esotropia,Divergence insufficiency,An intermittent esotropia where binocular single vision is present on near fixation and an esotropia on distance fixation. Often associated with myopia and aging.,false,,,http://purl.obolibrary.org/obo/HP_0031760,,,,,An intermittent esotropia where binocular single vision is present on near fixation and an esotropia on distance fixation. Often associated with myopia and aging.,,,,Divergence insufficiency,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0031760,,,,,,,2018-01-21T14:47:19Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0031762,,Distance esotropia,,HP:0031762,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0030598,Abnormal Humphrey SITA 10-2 perimetry test,,,false,,,http://purl.obolibrary.org/obo/HP_0030595,,,,UMLS:C4073070,,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0030595,,,,,,,,,,,,,,,,,,HP:0030598,,Abnormal Humphrey SITA 10-2 perimetry test,,HP:0030598,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0008399,Circumungual hyperkeratosis,Thick skin around nails,"A thickening of the stratum corneum, the outer layer of the skin, in the region surrounding the nails.",false,,,http://purl.obolibrary.org/obo/HP_0000962|http://purl.obolibrary.org/obo/HP_0100803,,,,UMLS:C4024681,"A thickening of the stratum corneum, the outer layer of the skin, in the region surrounding the nails.",,,,Thick skin around nails,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0000962|http://purl.obolibrary.org/obo/HP_0100803,,,,,,,,,,,,,,,,,,HP:0008399,,Circumungual hyperkeratosis,,HP:0008399,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0011023,Abnormal circulating prostaglandin circulation,,Any deviation from the normal concentration of a prostaglandin in the blood circulation.,false,,,http://purl.obolibrary.org/obo/HP_0030361,,,,UMLS:C4023589,Any deviation from the normal concentration of a prostaglandin in the blood circulation.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0030361,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2011-02-28T09:19:20Z,,HP:0011023,,Abnormal circulating prostaglandin circulation,,HP:0011023,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0410285,Positive meconium methadone test,,"Detection of methadone or its metabolite 2-ethylidene-1,5-dimethyl-3,3- diphenylpyrrolidine (EDDP) in meconium.",false,,,http://purl.obolibrary.org/obo/HP_0500098,,,,,"Detection of methadone or its metabolite 2-ethylidene-1,5-dimethyl-3,3- diphenylpyrrolidine (EDDP) in meconium.",,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0500098,,,,,,,2018-12-04T02:02:19Z,,,,,,https://orcid.org/0000-0001-5208-3432,,,,,HP:0410285,,Positive meconium methadone test,,HP:0410285,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100645,Cystocele,Bladder hernia|Bladder prolapse|Prolapsed bladder|Dropped bladder,Anterior vaginal wall prolapse with bulging of the bladder into the vagina.|Cystocele occurs owing to weakening and stretching of the suppoortive tissue between the bladder and the vaginal wall.,false,,,http://purl.obolibrary.org/obo/HP_0025487|http://purl.obolibrary.org/obo/HP_0031607|http://purl.obolibrary.org/obo/HP_0100672,,,,ICD-9:618.00|SNOMEDCT_US:252005008|UMLS:C1394494,Anterior vaginal wall prolapse with bulging of the bladder into the vagina.,,,,Bladder hernia|Bladder prolapse|Prolapsed bladder|Dropped bladder,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0025487|http://purl.obolibrary.org/obo/HP_0031607|http://purl.obolibrary.org/obo/HP_0100672,,,,,,,,,,,,,https://orcid.org/0009-0006-4530-3154,,,2010-12-29T06:05:01Z,,HP:0100645,Cystocele occurs owing to weakening and stretching of the suppoortive tissue between the bladder and the vaginal wall.,Cystocele,,HP:0100645,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0008470,Lower thoracic interpediculate narrowness,Narrowness of interpediculate distances in lower thoracic regions,A reduction of the distance between the lower thoracic vertebral pedicles.,false,,,http://purl.obolibrary.org/obo/HP_0008450,,,,UMLS:C1854940,A reduction of the distance between the lower thoracic vertebral pedicles.,,,,Narrowness of interpediculate distances in lower thoracic regions,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0008450,,,,,,,,,,,,,,,,,,HP:0008470,,Lower thoracic interpediculate narrowness,,HP:0008470,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_5200293,Disturbance during transitions between sleep and wake states,Sleep state switching|Sleep-wake transition disorders,"A group of parasomnias that occur during the transition from wakefulness to sleep or from one sleep stage to another. Rhythmic Movement Disorder, Sleep Starts, Sleep Talking, and Nocturnal Leg Cramps - these four disorders belong to Sleep-Wake Transition Disorders in the International Classification of Sleep Disorders.",false,,,http://purl.obolibrary.org/obo/HP_0025234,,,,,"A group of parasomnias that occur during the transition from wakefulness to sleep or from one sleep stage to another. Rhythmic Movement Disorder, Sleep Starts, Sleep Talking, and Nocturnal Leg Cramps - these four disorders belong to Sleep-Wake Transition Disorders in the International Classification of Sleep Disorders.",,,,Sleep state switching|Sleep-wake transition disorders,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0025234,,,,,,,,,,,,https://orcid.org/0000-0001-6262-8264|https://orcid.org/0000-0002-7367-663X|https://orcid.org/0000-0002-5554-6946|https://orcid.org/0000-0002-4672-4923|https://orcid.org/0000-0001-9446-5121|https://orcid.org/0000-0002-1592-0825,,,,,,HP:5200293,,Disturbance during transitions between sleep and wake states,,HP:5200293,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000284,obsolete Abnormality of the ocular region,,,true,,,,,,,,,,,,,,,human_phenotype,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,HP:0000284,,obsolete Abnormality of the ocular region,true,HP:0000284,,,,,,,,,,,HP:0000315|http://purl.obolibrary.org/obo/HP_0000315,
http://purl.obolibrary.org/obo/HP_4000164,Reduced bifunctional protein activity,Reduced 17-beta-hydroxysteroid dehydrogenase 4 activity,"Diminished activity of hydroxysteroid 17-beta dehydrogenase 4 (HSD17B4), also known as D-bifunctional protein (DBP), a peroxisomal enzyme that catalyzes multiple steps of beta-oxidation of very long chain fatty acids.",false,,,http://purl.obolibrary.org/obo/HP_0012379,,,,,"Diminished activity of hydroxysteroid 17-beta dehydrogenase 4 (HSD17B4), also known as D-bifunctional protein (DBP), a peroxisomal enzyme that catalyzes multiple steps of beta-oxidation of very long chain fatty acids.",,,,Reduced 17-beta-hydroxysteroid dehydrogenase 4 activity,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0012379,,,,,,,2023-02-17T21:09:29Z,,,,,,,,,,,HP:4000164,,Reduced bifunctional protein activity,,HP:4000164,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0034655,Elevated urine glutaconic acid level,,"The concentration of glutaconic acid in the urine, normalized for urine concentration, is above the upper limit of normal.",false,,,http://purl.obolibrary.org/obo/HP_0003215,,,,,"The concentration of glutaconic acid in the urine, normalized for urine concentration, is above the upper limit of normal.",,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0003215,,,,,,,2023-03-21T12:13:21Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0034655,,Elevated urine glutaconic acid level,,HP:0034655,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0003197,HP_0003197,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0003197,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0003011,
http://purl.obolibrary.org/obo/HP_0006940,HP_0006940,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0006940,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0002460,
http://purl.obolibrary.org/obo/HP_0011395,Aplasia/Hypoplasia of the cochlea,Absent/small cochlea|Absent/underdeveloped cochlea,"Absence or underdevelopment of the cochlea, a spiral shaped cavity in the inner ear, owing to a developmental defect.",false,,,http://purl.obolibrary.org/obo/HP_0000375|http://purl.obolibrary.org/obo/HP_0008774,,,,UMLS:C4023378,"Absence or underdevelopment of the cochlea, a spiral shaped cavity in the inner ear, owing to a developmental defect.",,,,Absent/small cochlea|Absent/underdeveloped cochlea,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0000375|http://purl.obolibrary.org/obo/HP_0008774,,,,,,,,,,,,,https://orcid.org/0000-0002-6996-5279,,,2012-03-09T05:37:50Z,,HP:0011395,,Aplasia/Hypoplasia of the cochlea,,HP:0011395,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001071,Angiokeratoma corporis diffusum,Fabry syndrome,"Angiokeratoma corporis diffusum (ACD) is typically characterized by innumerable small red to black papules which occur in clusters and are situated symmetrically in the bathing trunks area. The number of lesions and the extension of the body increase steadily with time so that generalization and mucosal involvement are common. The single lesion begins with a minute reddish papule which enlarges to up to 10 mm in diameter, becomes dark red to black with a discrete keratotic overgrowth. Histologically, the papules are characterized by superficial dilated capillaries in papillary dermis with epidermal proliferation.|Angiokeratoma corporis diffusum (ACD) commonly occurs in Fabry disease and the term ACD was previously used synonymously with Fabry disease (OMIM:301500). However, ACD can also occur with other diseases related to deficiencies of enzymes that are involved in the metabolism of glycoproteins, including fucosidosis, sialidosis, mannosidosis, GM1 gangliosidosis, and Kanzaki disease.",false,,,http://purl.obolibrary.org/obo/HP_0001014,,,,SNOMEDCT_US:16652001|UMLS:C0002986|SNOMEDCT_US:124464003|MSH:D000795,"Angiokeratoma corporis diffusum (ACD) is typically characterized by innumerable small red to black papules which occur in clusters and are situated symmetrically in the bathing trunks area. The number of lesions and the extension of the body increase steadily with time so that generalization and mucosal involvement are common. The single lesion begins with a minute reddish papule which enlarges to up to 10 mm in diameter, becomes dark red to black with a discrete keratotic overgrowth. Histologically, the papules are characterized by superficial dilated capillaries in papillary dermis with epidermal proliferation.",,,,Fabry syndrome,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0001014,,,,,,,,,,,,,,,,,,HP:0001071,"Angiokeratoma corporis diffusum (ACD) commonly occurs in Fabry disease and the term ACD was previously used synonymously with Fabry disease (OMIM:301500). However, ACD can also occur with other diseases related to deficiencies of enzymes that are involved in the metabolism of glycoproteins, including fucosidosis, sialidosis, mannosidosis, GM1 gangliosidosis, and Kanzaki disease.",Angiokeratoma corporis diffusum,,HP:0001071,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002883,Hyperventilation,Rapid breathing,"Hyperventilation refers to an increased pulmonary ventilation rate that is faster than necessary for the exchange of gases. Hyperventilation can result from increased frequency of breathing, an increased tidal volume, or both, and leads to an excess intake of oxygen and the blowing off of carbon dioxide.",false,,,http://purl.obolibrary.org/obo/HP_0002793,,,,UMLS:C0020578|SNOMEDCT_US:68978004|MSH:D006985,"Hyperventilation refers to an increased pulmonary ventilation rate that is faster than necessary for the exchange of gases. Hyperventilation can result from increased frequency of breathing, an increased tidal volume, or both, and leads to an excess intake of oxygen and the blowing off of carbon dioxide.",,,,Rapid breathing,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0002793,,,,,,,,,,,,,,,,,,HP:0002883,,Hyperventilation,,HP:0002883,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0008041,Late onset congenital glaucoma,,,false,,,http://purl.obolibrary.org/obo/HP_0001087,,,,UMLS:C1856441,,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0001087,,,,,,,,,,,,,,,,,,HP:0008041,,Late onset congenital glaucoma,,HP:0008041,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0009853,Bullet-shaped proximal phalanges of the hand,Bullet-shaped innermost finger bones of the hand,Short and wide proximal phalanges that taper distally . Bullet-shaped phalanges lack the normal diaphyseal constriction.,false,,,http://purl.obolibrary.org/obo/HP_0009834|http://purl.obolibrary.org/obo/HP_0009769,,,,UMLS:C4024180,Short and wide proximal phalanges that taper distally . Bullet-shaped phalanges lack the normal diaphyseal constriction.,,HP:0009861,,Bullet-shaped innermost finger bones of the hand,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0009834|http://purl.obolibrary.org/obo/HP_0009769,,,,,,,,,,,,,https://orcid.org/0009-0006-4530-3154,,,2009-03-11T12:16:33Z,,HP:0009853,,Bullet-shaped proximal phalanges of the hand,,HP:0009853,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0032352,Methioninuria,Methionine high in urine,Level of methionine in urine above the upper limit of normal.,false,,,http://purl.obolibrary.org/obo/HP_0033095,,,,,Level of methionine in urine above the upper limit of normal.,,,,Methionine high in urine,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0033095,,,,,,,2019-02-23T16:48:53Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0032352,,Methioninuria,,HP:0032352,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0010316,Ebstein anomaly of the tricuspid valve,Ebstein's malformation|Ebstein's anomaly of the tricuspid valve|Ebstein's anomaly,"Ebstein's anomaly refers to an abnormally placed and deformed tricuspid valve characterized by apical displacement of the septal and posterior tricuspid valve leaflets, leading to atrialization of the right ventricle with a variable degree of malformation and displacement of the anterior leaflet.|Ebstein's anomaly is often associated with a hypoplastic right ventricle, patent foramen ovale, and a degree of cyanosis dependent on the amount if inadequacy of the tricuspid valve. Ebstein's anomaly may be associated with Wolf-Parkinson-White syndrome or other arrythmias.",false,,,http://purl.obolibrary.org/obo/HP_0001702,,,,MSH:D004437|EPCC:06.01.34|ICD-10:Q22.5|UMLS:C0013481|SNOMEDCT_US:204357006,"Ebstein's anomaly refers to an abnormally placed and deformed tricuspid valve characterized by apical displacement of the septal and posterior tricuspid valve leaflets, leading to atrialization of the right ventricle with a variable degree of malformation and displacement of the anterior leaflet.",,HP:0006674,,Ebstein's malformation|Ebstein's anomaly of the tricuspid valve|Ebstein's anomaly,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0001702,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2009-07-14T11:12:07Z,,HP:0010316,"Ebstein's anomaly is often associated with a hypoplastic right ventricle, patent foramen ovale, and a degree of cyanosis dependent on the amount if inadequacy of the tricuspid valve. Ebstein's anomaly may be associated with Wolf-Parkinson-White syndrome or other arrythmias.",Ebstein anomaly of the tricuspid valve,,HP:0010316,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0003634,Amyoplasia,Absent muscles since birth|Congenital absence of muscles,"Congenital lack of development of the muscles, which are then replaced by a mixture of dense fat and fibrous tissue.",false,,,http://purl.obolibrary.org/obo/HP_0100854,,,,UMLS:C0432185|SNOMEDCT_US:205532005,"Congenital lack of development of the muscles, which are then replaced by a mixture of dense fat and fibrous tissue.",,HP:0008990,,Absent muscles since birth|Congenital absence of muscles,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0100854,,,,,,,,,,,,,,,,,,HP:0003634,,Amyoplasia,,HP:0003634,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100218,Irregular epiphysis of the middle phalanx of the 5th toe,Irregular end part of the middle bone of the pinkie toe|Irregular end part of the middle bone of the little toe|Irregular end part of the middle bone of the pinky toe,,false,,,http://purl.obolibrary.org/obo/HP_0100098|http://purl.obolibrary.org/obo/HP_0100082,,,,UMLS:C4022203,,,,,Irregular end part of the middle bone of the pinkie toe|Irregular end part of the middle bone of the little toe|Irregular end part of the middle bone of the pinky toe,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0100098|http://purl.obolibrary.org/obo/HP_0100082,,,,,,,,,,,,,https://orcid.org/0009-0006-4530-3154,,,2010-06-24T05:04:00Z,,HP:0100218,,Irregular epiphysis of the middle phalanx of the 5th toe,,HP:0100218,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0033103,Elevated circulating CHI3L1 level,Elevated circulating YKL40 level|Elevated circulating chitinase 3-like 1 level,"Increased concentration of chitinase 3-like 1 (CHI3L1) in the blood circulation.|Chitinase 3-like 1 (CHI3L1; previously known as YKL-40) is a glycoprotein with homology to the chitinase protein family, but without chitinase activity. Elevations of serum CHI3L1 can be measured by ELISA and are related to some kinds of bone disease.",false,,,http://purl.obolibrary.org/obo/HP_0010876,,,,,Increased concentration of chitinase 3-like 1 (CHI3L1) in the blood circulation.,,,,Elevated circulating YKL40 level|Elevated circulating chitinase 3-like 1 level,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0010876,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0033103,"Chitinase 3-like 1 (CHI3L1; previously known as YKL-40) is a glycoprotein with homology to the chitinase protein family, but without chitinase activity. Elevations of serum CHI3L1 can be measured by ELISA and are related to some kinds of bone disease.",Elevated circulating CHI3L1 level,,HP:0033103,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0034915,Abnormal anus morphology,,A structural anomaly of the anus.,false,,,http://purl.obolibrary.org/obo/HP_0025033|http://purl.obolibrary.org/obo/HP_0004378,,,,,A structural anomaly of the anus.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0025033|http://purl.obolibrary.org/obo/HP_0004378,,,,,,,2023-07-09T12:37:28Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0034915,,Abnormal anus morphology,,HP:0034915,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0008659,Multiple small medullary renal cysts,Medullary cystic disease|Medullary sponge kidney disease,"The presence of many cysts in the medulla of the kidney.|This feature is the cardinal sign of medullary cystic disease, also known as medullary sponge disease.",false,,,http://purl.obolibrary.org/obo/HP_0000107|http://purl.obolibrary.org/obo/HP_0100957,,,,UMLS:C4020790|UMLS:C4024644|UMLS:C0687120|SNOMEDCT_US:204958008,The presence of many cysts in the medulla of the kidney.,,HP:0005569|HP:0100956,,,,,human_phenotype,Medullary cystic disease|Medullary sponge kidney disease,,http://purl.obolibrary.org/obo/HP_0000107|http://purl.obolibrary.org/obo/HP_0100957,,,,,,,,,,,,,,,,,,HP:0008659,"This feature is the cardinal sign of medullary cystic disease, also known as medullary sponge disease.",Multiple small medullary renal cysts,,HP:0008659,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0025019,Arterial rupture,,Sudden breakage of an artery leading to leakage of blood from the circulation.,false,,,http://purl.obolibrary.org/obo/HP_0025323,,,,,Sudden breakage of an artery leading to leakage of blood from the circulation.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0025323,,,,,,,2016-08-12T12:03:50Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0025019,,Arterial rupture,,HP:0025019,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0004133,HP_0004133,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0004133,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0009577,
http://purl.obolibrary.org/obo/HP_0008013,HP_0008013,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0008013,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0001493,
http://purl.obolibrary.org/obo/HP_0003803,Type 1 muscle fiber predominance,Type 1 muscle fibre predominance|Type I muscle fiber predominance|Type I muscle fibre predominance,"An abnormal predominance of type I muscle fibers (in general, this feature can only be observed on muscle biopsy).|This finding is demonstrated by muscle biopsy.",false,,,http://purl.obolibrary.org/obo/HP_0033684,,,,UMLS:C1854387,"An abnormal predominance of type I muscle fibers (in general, this feature can only be observed on muscle biopsy).",,HP:0003807|HP:0003721,,Type 1 muscle fibre predominance|Type I muscle fiber predominance|Type I muscle fibre predominance,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0033684,,,,,,,,,,,,,,,,,,HP:0003803,This finding is demonstrated by muscle biopsy.,Type 1 muscle fiber predominance,,HP:0003803,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_5200013,Ambiguous facial expression,,Spontaneous production of communicative facial expressions that have poor quality or are perceived as odd or mechanical. This may include inaccurate mimicry of typical facial expressions. These expressions may be difficult to interpret for someone who is not familiar with the individual making the expression.,false,,,http://purl.obolibrary.org/obo/HP_4000089,,,,,Spontaneous production of communicative facial expressions that have poor quality or are perceived as odd or mechanical. This may include inaccurate mimicry of typical facial expressions. These expressions may be difficult to interpret for someone who is not familiar with the individual making the expression.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_4000089,,,,,,,,,,,,https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-9593-5508|https://orcid.org/0000-0001-9112-5148|https://orcid.org/0000-0002-6670-9157,,,,,,HP:5200013,,Ambiguous facial expression,,HP:5200013,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002639,Budd-Chiari syndrome,,"Budd-Chiari syndrome (BCS) is caused by obstruction of hepatic venous outflow at any level from the small hepatic veins to the junction of the inferior vena cava (IVC) with the right atrium, 1 and occurs in 1/100,000 of the general population worldwide. The most common presentation is with ascites, but can range from fulminant hepatic failure (FHF) to asymptomatic forms. Obstruction of hepatic venous outflow is mainly caused by primary intravascular thrombosis, which can occur suddenly or be repeated over time, accompanied by some revascularization, accounting for the variable parenchymal hepatic damage and histologic presentation. Budd-Chiari syndrome is thus a disease, but since it occurs as a manifestation of several other diseases, this term is kept for the present for convenience.",false,,,http://purl.obolibrary.org/obo/HP_0030846,,,,UMLS:C0856761|MSH:D006502|SNOMEDCT_US:82385007,"Budd-Chiari syndrome (BCS) is caused by obstruction of hepatic venous outflow at any level from the small hepatic veins to the junction of the inferior vena cava (IVC) with the right atrium, 1 and occurs in 1/100,000 of the general population worldwide. The most common presentation is with ascites, but can range from fulminant hepatic failure (FHF) to asymptomatic forms. Obstruction of hepatic venous outflow is mainly caused by primary intravascular thrombosis, which can occur suddenly or be repeated over time, accompanied by some revascularization, accounting for the variable parenchymal hepatic damage and histologic presentation. Budd-Chiari syndrome is thus a disease, but since it occurs as a manifestation of several other diseases, this term is kept for the present for convenience.",,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0030846,,,,,,,,,,,,,,,,,,HP:0002639,,Budd-Chiari syndrome,,HP:0002639,,,,,,,,,,,,
